chainId,tokenIn,tokenOut,amount,v1Amount,v2Amount,diff,perf
1,0x79c58f70905f734641735bc61e45c19dd9ad60bc,0x6b175474e89094c44da98b954eedeac495271d0f,279073985276654990321,280.52585241005875,283.43444896390173,2.908596553842983,0.010261972616509374
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17370389993774866083681,1.8760200950285375,1.8829295054549866,0.006909410426449103,0.0036695003219355945
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0x6810e776880c02933d47db1b9fc05908e5386b96,40530909985474687528590,50.78184750688112,50.73006323759373,-0.05178426928738844,-0.001019739765875424
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51652157520178550413,4.435368256587747,4.4262973735215025,-0.009070883066244484,-0.0020451251263684175
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xba100000625a3754423978a60c9317c58a424e3d,2096574619891544575,1081.7060457169785,1086.1901248459512,4.48407912897278,0.004128263575963494
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1128075692651056196964,2.144549248185725,2.1340897501100833,-0.010459498075641616,-0.004877247787380161
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,306321050795022217202,0.5823728409165634,0.5794352936546695,-0.0029375472618938803,-0.005044100712647661
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,337551304541312442,9233.302058125622,9233.302058125622,0,0
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67d85a291fcdc862a78812a3c26d55e28ffb2701,996124989716243611,1576.739055706593,1576.6435238347149,-0.09553187187816548,-0.00006058825747507994
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,430208958287062017,11757.013519568232,11678.313600361256,-78.69991920697612,-0.0066938699250442225
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,1214826310067895808,14.00275757111344,14.125693103343835,0.12293553223039488,0.008702973463390166
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5079001181071667421786,9.652698909641785,9.603576093794599,-0.04912281584718592,-0.0050890239410781414
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4338810360396097406700,8.246410859488812,8.198255606679007,-0.048155252809804594,-0.0058395408172507305
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67d85a291fcdc862a78812a3c26d55e28ffb2701,500000000000000000,799.4946969670856,767.7274497699011,-31.767247197184474,-0.03973415623354948
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5094206933542293781243,9.681586689221039,9.61884980394162,-0.06273688527941879,-0.006480021022717969
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,1217565413823069440,14.034301167654402,14.13150816057176,0.0972069929173589,0.006878741590269578
1,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2326085500000000000000,1.167012361408822,1.1651410774773319,-0.0018712839314900531,-0.0016034825280094136
